country,region,text,page
BELGICA,,"29/V1/1983 Real orden relativa a la igualdad de trato entre los hombres y las mujeres en  materia de acceso a la formacién profesional dispensada en los establecimientos de ense-  hanza, dictada en aplicacion de los arts. 124 y 125 de la ley de 4 agosto 1978 [SL 1978—  Bél. 2] de reorientacién econdmica. (Jbid., 25 agosto.)  ",18
BELGICA,,"18/V1I/1983 Real orden relativa al derecho a los subsidios de desempleo de los trabajadores  despedidos de cincuenta y cinco anos en adelante. (Jbid., 27 julio.)  ",18
BELGICA,,"19/VII/1983 “Ley sobre el aprendizaje en las profesiones ejercidas por los trabajadores asala-  riados. (Jbid., 31 agosto.)  [Deroga el decreto del 22 germinal-2 floreal afio XI relativo a las manufacturas, las fabricas  y los talleres.]  ",18
BELGICA,,"27/VI1/1983 Real orden que modifica la real orden de 6 nov. 1967 relativa a las condiciones  de concesién y anulacién de las autorizaciones de ocupacién y dé ios periniisos de trabajo  para los trabajadores de nacionalidad extranjera. (/bid., 20 agosto.)  ",18
BELGICA,,"29/VII1/1983 Real orden 205 por la que se modifica la legislacién relativa a las pensiones del  sector social. (Jbid., 6 sept.)  {En particular, modifica la real orden 50 de 24 oct. 1967 (SL 1967—Bél. 4) relativa a la  pension de retiro y de supervivencia de los trabajadores asalariados.]  ",18
BELGICA,,"6/1X/1983 Real orden por la que se modifica y completa el anexo I del titulo III, capitulo III,  del reglamento general para la proteccién del trabajo en lo concerniente a las substancias  y preparados peligrosos. (/bid., 27 sept.)  [Art. 1.°: modifica la lista de substancias peligrosas clasificadas en funcidn del numero  atémico del elemento mas caracteristico de sus propiedades, que figura en el citado anexo;  art. 2: completa la lista de las substancias peligrosas a que se refiere el art. 1.°.]  ",18
BELGICA,,"13/IX/1983 Real orden 207 por la que se modifican las leyes coordinadas relativas a los  subsidios familiares para trabajadores asalariados. (/bid., 29 sept.)  ",18
BELGICA,,"30/IX/1983 Real orden 214 por la que se modifican la ley de 29 junio 1981 [SL 1981—Bél. 1]  que establece los principios generales de la seguridad social de los trabajadores asalariados,  la orden-ley de 10 enero 1945 sobre la seguridad social de los obreros mineros y asimilados,  la orden-ley de 7 febrero 1945 [SL 1945—Bél. 10] sobre la seguridad social de los marinos  mercantes y la ley de 9 agosto 1963 por la que se instituye y organiza un régimen de seguro  obligatorio de enfermedad e invalidez. (/bid., 4 oct.)  [En particular, restablece el art. 39 de la ley de 29 junio 1981, derogada por la orden 96 de  28 sept. 1982 (disposiciones relativas al peculio de vacaciones y al subsidio complementario  de vacaciones). Diversas modificaciones a la orden-ley de 7 febrero 1945.]  ",18
COLOMBIA,,"24/V/1983 Decreto 1476 por el cual se crea el Consejo para las Migraciones Laborales. (Diario  Oficial, 9 junio.) |  ",18
COSTA DE MARFIL,,"17/11/1983 Decreto 83-109 por el que se determinan Ios estatutos particulares de los cuerpos  de personal docente técnico y de la formacién profesional. (Journal officiel, 24 marzo.)  [Titulo I, cap. 1, art. 2: Los instructores se encargaran, en particular, del aprendizaje con-  ",18
COSTA DE MARFIL,,1984—Lista num. 3 4 (132)  ,19
COSTA DE MARFIL,,"29/111/1983 Decreto 83-256 por el que se dictan disposiciones relativas a la revalorizaci6n  de las pensiones v subsidios especiales debidos en virtud de la legislacidn sobre los accidentes  del trabajo v las enfermedades profesionales. (/bid., 5 mayo.)  ",19
CHILE,,"26/1X/1983 Ley 18248: Cédigo de Mineria. (Diario Oficial, 14 oct.)  [Deroga, inter alia, el Codigo de 1932 y sus modificactones.]  ",19
DINAMARCA,,"19/VII/1983 Notificacién de la ley [333 de 1980] sobre la asistencia social. (Lovtidende A,  num. 55, texto 356.)  ",19
DINAMARCA,,"25/V1I/1983 Notificacion de la ley [444 de 1982: véase SL 1977—Din. 2] sobre la coloca-  cidn y el seguro de desempleo y por la que se provee a otros fines. (/bid., texto 358.)  ",19
DINAMARCA,,"8/VIII/1983 Notificacién del reglamento de aplicacion de la legislacién anterior sobre la pro-  teccidn de los trabajadores que deba continuar en vigor, a reserva de ciertas modificacio-  nes, después de la fecha de entrada en vigor de la ley [de 23 dic. 1975: SL 1975—Din. 1]  sobre el medio de trabajo. (/bid., nim. 60, texto 392.)  ",19
DINAMARCA,,"5/IX/1983 Notificacién de la ley [500 de 1982] relativa a la prestaci6n diaria en metdlico en  caso de enfermedad o maternidad. (/bid., num. 66, texto 435.)  ",19
DINAMARCA,,"9/IX/1983 Notificacién de la ley (417 de 1982] sobre las pensiones nacionales. (/bid., texto  436.)  ",19
DINAMARCA,,"9/IX/1983 Notificacién de la ley [418 de 1982] sobre la pension de invalidez. (/bid., texto  437.)  ",19
DINAMARCA,,"23/1X/1983 Notificacion relativa a los extranjeros. (Jbrd., nuan. 69, texto 457.)  [Arts. 19-37: permisos de residencia y de trabajo.]  ",19
DINAMARCA,,"14/X/1983 Notificacidn sobre las vacaciones anuales de la gente de mar. (/bid., num. 73,  texto 484.)  (Deroga la notificacié6n 623 de 1980 (SL 1980—Din. 3) sobre la misma materia.]  ",19
EGIPTO,,"12/11/1983 Orden 133 y anexos del Ministro de Estado de la Salud, dictada en aplicacion del  art. 116 del Cddigo del Trabajo (137 de 1981) [LS 1981—Eg. 2], por la que se determinan  las condiciones de aptitud fisica con base a las cuales debera realizarse el reconocimiento  médico previo al empleo. (A/-Waqai al-Misriva, 26 mayo.)  ",19
EGIPTO,,"22/V/1983 Ley 26 por la que se establece el estatuto de los trabajadores ocupados en trabajos  de canalizacién. (A/-Jarida al-Rasmiya, 2 junio.)  [Concede a los trabajadores indemnizaciones a titulo de riesgos profesionales y el derecho  a indemnizaciones por las horas de trabajo efectuadas por encima de las seis horas de  trabajo diarias.]  ",19
EGIPTO,,"25/V/1983 Orden 42 del Ministro de Estado de la Mano de Obra y de la Formacion por la  que se modifica el reglamento modelo de las organizaciones sindicales establecido por la  orden 33 de 1976. (Al-Wagai al-Misriya, 21 agosto.)  ",19
EGIPTO,,"13/VI/1983 Decisi6n 237 del Presidente de la Republica Arabe de Egipto por la que se pro-  mulga el reglamento del Establecimiento cultural de los trabajadores. (A/-Jarida al-  Rasmiya, 23 junio.)  [El establecimiento esta adscrito a la Confederacion de los sindicatos de trabajadores de  Egipto. Tiene por cometido inculcar a los trabajadores una cultura nacional y sindical para  _ i desempefiar correctamente su papel en la sociedad y consolidar e! movimiento  sindical.  ",19
EGIPTO,,13/V1/1983 Decisidn 238 del Presidente de la Republica Arabe de Egipto por la que se pro-  mulga el reglamento del Establecimiento social de los trabajadores. (hid)  ,19
EGIPTO,,(133) 5 1984—Lista num. 3  ,20
EGIPTO,,"29/1X/1983 Decisidn 955 del Presidente del Consejo de Ministros por la que se fijan las  indemnizaciones otorgadas a titulo de riesgos profesionales a los trabajadores ocupados en  trabajos de canalizacion. (A/l-Wagai al-Misriya, 10 oct.)  [Decisidn adoptada, en particular, en aplicacion de la ley 26 de 22 mayo 1983.]  ",20
ESPANA,,"28/VII/1983 Real decreto sobre regulacién de la jornada de trabajo, jornadas especiales y  descansos. (Boletin Oficial del Estado, 29 julio; erratas: ib(d., 3 agosto.)  ",20
ESPANA,,"24/X/1983 Ley 16 de creacion del organismo auténomo Instituto de la Mujer. (/bid., 26 oct.)  [Sus funciones consisten, en particular, en estudiar la situacién de la mujer en los campos  legal, educativo, cultural, samitario y sociocultural; impulsar medidas tendientes a eliminar  las discriminaciones existentes; recibir y canalizar casos concretos de discriminacion de  hecho o de derecho o por razon de sexo.]  ",20
ESTADOS UNIDOS DE AMERICA,,"20/1V/1983 Ley por la que se dictan disposiciones para garantizar la solvencia de las cajas de  gestién de la seguridad social, se reforma el sistema de reembolso de los gatos médicos de  los hospitales, se amplia el alcance del programa federal de indemnizacién complementa-  ria, y se provee a otros fines. Public Law 98-21, 98th Congress, H.R. 1900. Modificaciones  de 1983 relativas a la seguridad social. (US Code Congressional and Administrative News,  mayo.)  [Numerosas modificaciones, en particular, de la ley sobre la seguridad social (SL 1939—  EE.UU. 2 ... 1952—-EE.UU. 1).]  ",20
FINLANDIA,,"25/11/1983 Ley por la que se aprueban ciertas disposiciones del Convenio [firmado en Copen-  hague el 6 marzo 1982] sobre un mercado comtn del trabajo nordico, con protocolo.  (Finlands Forfatitningssamling, Suomen Sddddskokoelma, nim. 655.)  ",20
FINLANDIA,,"29/V1I/1983 Ordenanza por la que se fomenta la movilidad de la mano de obra. (/bid.,  num. 675.)  [Deroga la ordenanza 949 de 1971 (SL. 1971—Fin. 2) sobre la misma materia.]  ",20
FRANCIA,,"1/VII/1983 Decreto 83-576 de aplicacién del titulo Ill y del titulo V del libro primero del  Cédigo del Trabajo (primera parte: legislativa) [SL 1981—Fr. 1 ... 1982—Fr. 2] y relativo  al deposito y a la publicacion de las convenciones y acuerdos colectivos de trabajo. (Journal  Officiel, 4-5 julio.)  [Reemplaza los arts. R. 132-1 y R. 132-2 del Codigo del Trabajo.]  ",20
FRANCIA,,"1/VII/1983 Decreto 83-599 relativo a las cotizaciones del régimen del seguro de vejez comple-  mentario comin de los artistas graficos y plasticos y de los profesores de musica, musicos,  autores y compositores. (/bid., 8 julio.)  ",20
FRANCIA,,"18/VII/1983 Decreto 83-677 relativo al régimen de las prestaciones de vejez de los trabajado-  res no asalariados de las profesiones liberales. (/bid., 27 julio.)  [Modifica y completa el decreto de 30 marzo 1949 por el que se dicta reglamento de  administracién publica relativo al régimen de prestaciones de vejez de los trabajadores in-  dicados.]  ",20
FRANCIA,,"20/VII/1983 . Ley 83-657 relativa al desarrollo de ciertas actividades de economia social. (/bid.,  21 julio.)  [En particular, titulo I: Estatuto de las cooperativas de artesanos y de sus uniones; titu-  lo II: Estatuto de las cooperativas de transportes y de las cooperativas de artesanos y de  transporte fluvial; titulo III: Estatuto de las cooperativas de gente de mar y de sus uniones;  titulo V: Uniones de cooperativas.]  ",20
FRANCIA,,"29/VII/1983 Decreto 83-711 por el que se modifica el art. R. 512-9 del Codigo del Trabajo,  relativo al establecimiento y a la modificacién de los reglamentos internos de los jurados  mixtos. (/bid., 1.° y 2 agosto.)  ",20
FRANCIA,,1984—Lista num. 3 6 (134)  ,21
FRANCIA,,"2/VIII/1983 Decreto 83-721 por el que se completa el Cédigo del Trabajo (segunda parte) en  lo concerniente a la iluminaci6n de los lugares de trabajo. (/bid., 5 agosto.)  [Reemplaza la subseccién 3 de la seccién | del cap. II del titulo II del libro segundo  (segunda parte).]  ",21
FRANCIA,,"2/VII1/1983 Decreto 83-722 por el que se completa el Codigo del Trabajo (segunda parte) y  se fijan las reglas relativas a la iluminacién de los lugares de trabajo que deberan observar  los maestros de obras que efectuen la construccién o el acondicionamiento de edificios  destinados a una actividad industrial, comercial o agricola. (/bid.)  [Anddese al titulo Ill del libro segundo del Cédigo del Trabajo (segunda parte) un cap. V:  «Disposiciones aplicables a las operaciones de construcci6n para fomentar la higiene y la  seguridad del trabajo».]  ",21
FRANCIA,,"23/VIII/1983 Decreto 83-768 relativo al control de la aplicacién de la legislacién y de la  reglamentacion del trabajo en los territorios de Nueva Caledonia y Dependencias. (/bid.,  28 agosto.)  {Concierne, en particular, a las atribuciones de los inspectores del trabajo.]  ",21
FRANCIA,,"6/1X/1983 Decreto 83-793 de aplicacién del art. 25 del Codigo del Trabajo Maritimo  [SL 1977—Fr. 1 (texto codificado) ... 1982—Fr. 3}. (/bid., 9 sept.)  [Disposiciones relativas a la organizacién del trabajo, a las duraciones maximas diarias de  trabajo efectivo, etc. (buques que no sean pesqueros, servicio en el mar, servicio en el  puerto, buques pesqueros).]  ",21
FRANCIA,,"6/1X/1983 Decreto 83-794 de aplicacion del art. 24 del Codigo del Trabajo Maritimo. (/bid.)  [Disposiciones relativas a la duraci6n diaria del trabajo efectivo a bordo, en particular en  los buques de cabotaje y pesqueros.]}  ",21
FRANCIA,,6/1X//1983 Decreto 83-795 de aplicacion del articulo 26-1 del Cédigo del Trabajo Maritimo.  (Ibid.)  [Maximo de horas de trabajo efectivo al cabo del cual se otorga el descanso de compensa-  cién previsto en el art. 26-1 del Cédigo.]}  ,21
FRANCIA,,"6/IX/1983 Decreto 83-796 relativo a los contratos de enrolamiento de la gente de mar de  duracion determinada. (/bid.)  [Disposiciones relativas, en particular, a la indemnizaci6n minima de terminacién del con-  trato.]  ",21
FRANCIA,,"23/1X/1983 Decreto 83-844 relativo a los comités de higiene, seguridad y condiciones de  trabajo. (/bid., 25 sept.)  [Anddese al titulo III del libro segundo del Codigo del Trabajo un cap. VI: «Comités de  higiene, seguridad y condiciones de trabajo». Insértase en el titulo HI del libro segundo del  Cédigo (segunda parte) un cap. V: «Disposiciones especiales aplicables a las operaciones  de construcci6n para fomentar la higiene y la seguridad del trabajo».]  ",21
FRANCIA,,"3/X/1983 Decreto 83-877 por el que se modifica el decreto 50-1225 de 21 sept. 1950  [SL 1950—Fr. 5C] y relativo a la conservacioén de los derechos al seguro de vejez de los  asegurados a que se refiere el art. 5 del decreto 82-991 de 24 nov. 1982. (/bid., 5 oct.)  [Completa el art. 58 del precitado decreto dictando reglamento de administracién publica  concerniente a los seguros sociales agricolas.]  ",21
GRECIA,,"22/V1/1983 *Ley 1365 sobre la socializacién de las empresas publicas o de utilidad publica.  (Efemeris tes Kuberneseos, parte I, 22 junio.)  ",21
GRECIA,,"15/IX/1983 Ley 1393 relativa a las pensiones de los personales del servicio de las personas  juridicas del sector puiblico. (/bid., 15 sept.)  [Extension del art. 11 del decreto legislativo 14277/1962 a diversas categorias de funciona-  rios en los organismos semipublicos.]}  ",21
GUATEMALA,,"11/V/1983 Decreto-ley 48-83 relativo a la prescripcién del pago de las cuotas patronales al  Instituto Guatemalteco de Seguridad Social. (Diario de Centro América, 13 mayo.)  [El plazo de prescripcién es de seis afios.]  ",21
GUATEMALA,,(135) 7 1984—Lista num. 3  ,22
GUATEMALA,,"16/V/1983 Decreto-ley 55-83 por el que se modifican ciertas disposiciones del Codigo del  Trabajo [SL 1961—Gua. 1]. (/bid., 31 mayo.)  ",22
GUATEMALA,,"29/VI/1983 *Acuerdo ministerial 12 por el que se crea la seccién de Colocacién de Minusvali-  dos en el Departamento Nacional del Empleo y Formacion Profesional del Ministerio de  Trabajo y Previsién Social. (/bid., 7 julio.)  ",22
HUNGRIA,,"— Texto coordinado de la ley II de 1975 relativa a la seguridad social, del decreto 17 de 14  junio 1975 del Consejo de Ministros y del reglamento 3 de 14 junio 1975 del Consejo  nacional de los sindicatos promulgados para la ejecucién de la antedicha ley, incluyendo  los aditamentos y las modificaciones efectuados ulteriormente. (Magyar kézlény, num. ex-  traordinario, abril 1983.)  ",22
HUNGRIA,,"16/111/1983 Decreto 2 del presidente de la Oficina nacional de remuneraciones y del trabajo  relativo a las condiciones de trabajo de los conserjes. (/bid., 16 marzo.)  [Reglamentacién de su contrato de trabajo.]  ",22
HUNGRIA,,"4/V/1983 Decreto 8 del Consejo de Ministros relativo al trabajo remunerado de fos ciudada-  nos hungaros en el extranjero. (Ibid., 4 mayo.)  [Reglas relativas a la solicitud de autorizacion.]  ",22
HUNGRIA,,"25/V/1983 Decreto 7 del Ministro de Correos y Comunicaciones por el que se modifica su  decreto 7 de 15 julio 1976 relativo a la reglamentacién del tiempo de vuelo y de descanso  del personal de la aviacién civil. (Ibid., 25 mayo.)  [Modificacién de los arts. 1.°, 2, 3, 4 y 6.]  ",22
HUNGRIA,,"29/V1I/1983 Decreto 10 del Ministro de la Cultura por el que se modifica el decreto 6 de 21  abril 1972 del Ministro del Trabajo relativo a la formacién continua de los obreros. (Jbid.,  29 junio.)  [Numerosas modificaciones. ]  ",22
HUNGRIA,,29/VI/1983 Decreto 14 del Ministro de la Cultura por el que se dictan disposiciones sobre la  formacion de los obreros especializados adultos. (Ibid.)  ,22
IRAQ,,"— Ley 64 de 1983 sobre la cartilla de trabajo en el sector privado. (A/ uagayi’u al-iraqiya,  11 julio.)  ",22
JAPON,,"2/V/1983 Ley 26 por la que se modifica la ley (242 de 1948) sobre las cooperativas de pescado-  res. (Kampoo, 2 mayo.)  ",22
JAPON,,"31/V/1983 Orden 118 del Gabinete por la que se modifica la orden (112 de 1978) dictada en  aplicacion de la ley (96 de 1977) relativa a las medidas especiales para fomentar el empleo  de los marinos desplazados. (Ibid., 31 mayo.)  ",22
JAPON,,"20/VI/1983 Ordenanza 18 del Ministerio del Trabajo por la que se modifica ta ordenanza (32  de 1972) dictada en aplicacién de la ley (37 de 1972) sobre la seguridad y la higiene ‘en la  industria. (Ibid., 20 junio.)  [Inserta nuevas normas de seguridad en lo que concierne a los robots industriales. ]  ",22
JAPON,,"30/VI/1983 Ordenanza 20 del Ministerio del Trabajo dictada en aplicacidén de la ley (39 de  1983) sobre las medidas especiales de seguridad del empleo de los trabajadores en sectores  o regiones determinados en crisis. (brd., 30 junio, num. extraordinario.)  ",22
JAPON,,30/VI/1983 Orden 141 del Gabinete dictada en aplicacién de la ley (39 de 1983) sobre las  medidas especiales de seguridad del empleo de los trabajadores en sectores o regiones  determinados en crisis. (Ibid)  [Indica los sectores y regiones en que se requiere la adopciodn de medidas previstas por  la ley.]  ,22
KUWAIT,,"24/1/1983 Ley 3 relativa a los menores. (A/-Kuwait al-Yaum, 30 enero.)  [Concierne a la delincuencia juvenil y provee a la proteccién de los menores creando, en  particular, el organismo de proteccién de los menores y un tribunal de menores.]  ",22
KUWAIT,,1984—Lista num. 3 8 (136)  ,23
KUWAIT,,"— Orden 7 del Ministro de las Finanzas relativa a las condiciones y reglas aplicables en  materia de pensién de retiro. (/bid., 12 junio.)  ",23
KUWAIT,,"30/1/1983 Orden 65 del Ministro de los Asuntos Sociales y del Trabajo por la que se designa  a los funcionarios encargados de controlar la ejecucién de la legislacién del trabajo y de  sus reglamentos de aplicacion (/bid., 6 febrero.)  ",23
KUWAIT,,"3/111/1983 Orden 67 del Ministro de los Asuntos Sociales y del Trabajo por la que se modifica  la duracion de validez del permiso de trabajo en el sector privado. (/bid., 13 marzo.)  [Prevé, en particular, la renovacion cada dos afios del permiso de trabajo de los extran-  jeros.]  ",23
LIBANO,,"26/IV/1983 Decreto 506 por el que se fija el salario minimo oficial de los empleados y de los  obreros y el indice de carestia de la vida. (Al-Jarida al-Rasmiya, nim. 18; traducci6én  francesa en Argus de la législation libanaise, num. 2.)  [Fija el minimo oficial del salario mensual y otorga un aumento de salario variable segun  la cuantia del mismo.]  ",23
LUXEMBURGO,,"27/V1/1983 Ley por la que se modifican ciertas disposiciones relativas al seguro de enferme-  dad-maternidad y al seguro de accidentes del trabajo. (Mémorial, serie A, 27 junio.)  ",23
LUXEMBURGO,,"25/VIII/1983 Reglamento granducal por el que se establecen las modalidades y condiciones  de concesién: |) de las ayudas a la movilidad geogrdafica de los solicitantes de empleo;  2) de una prima de fomento de la contratacién de las personas que lleven mucho tiempo  en situacion de desempleo y de los solicitantes de empleo cuya colocaci6n sea particular-  mente dificil; 3) de una ayuda global al reempleo. (/bid., 31 agosto.)  ",23
LUXEMBURGO,,"25/VUI/1983 Reglamento granducal por el que se definen los criterios del empleo adecuado  a que se refiere el articulo 13, e), de la ley modificada de 30 junio 1976 por la que: 1) se  crea un fondo de desempleo; 2) se reglamenta la concesién de las indemnizaciones de  desempleo total. (/bid.)  ",23
MALASIA,,"20/1/1983 Reglamento A390 de 1959 sobre los sindicatos (dictado en aplicacién del articulo  58) (revisado: 1982). (Government Gazette, 30 dic. 1982.)  ",23
MALASIA,,"28/VI1/1983 Reglamento A303 de 1983 sobre las organizaciones de agricultores. (/bid.,  28 julio.)  [Dictado en aplicacién de la ley de 1973 sobre la misma materia.]}  ",23
MAURICIO,,"17/V1/1983 Ley 17 que modifica la ley sobre el trabajo [SL 1975—Maur. 1]. Ley modificato- -  ria de 1983 sobre el trabajo. (Government Gazette, 18 junio, nim. 61, suplemento legis-  lativo.)  [Modifica los arts. 34, 36 y 37 (indemnizaciones de despido).]  ",23
MAURITANIA,,"14/11/1983 Ordenanza 83-058 por la que se modifica y completa el art. 21 de la ley 67-169 de  18 julio 1967 por la que se dicta el estatuto general de la funcién publica, modificada por  la ley 77-041 de 10 febrero 1977. (Journal officiel, 23 febrero.)  ",23
MEXICO,,"14/VI/1983 Reglamento que establece el procedimiento para la aplicacién de sanciones admi-  nistrativas por violaciones a la ley federal del trabajo [SL 1969—Méx. | ... 1979—Méx. 1].  (Diario Oficial, 17 junio.)  ",23
MONACO,,"16/VI/1983 Ordenanza soberana 7728 por la que se modifica la ordenanza soberana 1812 de  30 mayo 1958 de aplicacién de la ley 644 de 17 enero 1958 sobre la jubilacién de los  trabajadores independientes. (Journal de Monaco, 24 junio.)  [Completa el art. 3 de la ordenanza de 30 mayo 1958.]  ",23
MONACO,,(137) 9 1984—Lista num. 3  ,24
MONACO,,"28/VI/1983 Ley 1059 modificatoria de la ley 455 de 27 junio 1947 sobre la jubilacioén  de los asalariados. (/bid., 1.° julio.)  [Numerosas modificaciones. ]  ",24
MONACO,,"30/VI/1983 Ley 1064 que modifica y completa la ley 1048 de 28 julio 1982 por la que se  instituye un régimen de prestaciones sociales para los trabajadores independientes.  (Ubid., 8 julio.)  [Numerosas modificaciones.]  ",24
NIGER,,"26/V/1983 Decreto 83-65/PCMS/MFP/T por el que se modifican los arts. 37 y 38 del decreto  67-126/MFP/T de 7 septiembre 1967 de reglamentacién del Cédigo del Trabajo. (Journal  officiel, 1.° junio.)  ",24
NORUEGA,,"20/V/1983 Ley 26 que modifica la ley (2 de 24 oct. 1946) [SL 1946—Nor. 7] sobre los subsi-  dios familiares, la ley (7 de 3 dic. 1948) [SL 1968—Nor. 3 (texto codificado)] sobre el  seguro de pensiones de los marinos y la ley (61 de 19 junio 1969) por la que se concede  un suplemento especial a los beneficiarios de prestaciones del seguro nacional. (Norsk  Lovtidend, parte 1, 10 junio.)  [En particular, modifica el art. 2 de la ley de 1946 y los arts. 5, 7, 27 y 39 de la ley de 1948.]  ",24
PAISES BAJOS,,"22/V1/1983 Ley que modifica la ley de 1930 [SL 1930—PB 5, 1960—PB 2] sobre la coloca-  ci6n (notificacion obligatoria de las vacaciones). (Staatsblad, nim. 520.)  [Inserta un nuevo cap. IIA.]  ",24
PAISES BAJOS,,"29/VIII/1983 Decreto modificatorio del reglamento general [de 1931] sobre los funcionarios  y del decreto [de 1931] sobre los contratos de trabajo. (/bid., num, 454.)  [Inserta nuevas disposiciones relativas al cdlculo de las vacaciones. }  ",24
POLONIA,,"5/V/1983 Orden del Consejo de Ministros dictada para la aplicacién de ciertas disposiciones  de la ley [de 9 oct. 1982: SL 1982—Pol. 1B] sobre las organizaciones socioprofesionales de  agricultores. (Dziennik Ustaw, texto 132.)  ",24
POLONIA,,"5/V/1983 Notificaciédn del Ministro del Trabajo, de los Salarios y de los Asuntos Sociales  relativa a la publicacién de un texto codificado del decreto de 4 marzo 1976 relativo a la  seguridad social de los miembros de las cooperativas de produccién agricola y de las coope-  rativas de circulos agrarios y de sus familiares. (/bid., texto 135.)  [Texto codificado en anexo.]  ",24
POLONIA,,"5/V/1983 Notificaci6n del Ministro del Trabajo, de los Salarios y de los Asuntos Sociales  relativa a la publicacién de un texto codificado de la ley de 17 dic. 1974 [SL 1975—Pol. 2  (texto codificado)] relativa a las prestaciones de seguros sociales en metalico debidas en  caso de enfermedad y de maternidad. (/bid., texto 143.)  [Texto codificado en anexo.]  ",24
POLONIA,,"5/V/1983 Notificacién del Ministro del Trabajo, de los Salanos y de los Asuntos Sociales  relativa a la publicacidn de un texto codificado de la ley de 12 junio 1975 [SL 1975—  Pol. 1] relativa a las prestaciones otorgadas-en caso de accidentes del trabajo y enfermeda-  des profesionales. (/bid., texto 144.)  [Texto codificado en anexo.]  ",24
POLONIA,,"24/V1/1983 Ley sobre la inspeccién social del trabajo. (/bid., texto 163.)  [Deroga la ley de 4 febrero 1950 (SL 1950—Pol. 1) sobre la misma materia.]  ",24
POLONIA,,"11/V1I/1983 Orden del Consejo de Ministros por la que se modifica la orden [de 20 dic. 1974}  relativa a las reglas de empleo y a los principios que ngen la justificaci6n de las ausencias  del trabajo y la concesién de tiempo libre. (/bid., texto 181.)  [Modifica el art. 14 e inserta los arts. 155 a 15d.]  ",24
POLONIA,,"11/V1I/1983 Instruccién 38 del Ministro del Trabajo, de los Salarios y de los Asuntos Sociales  ",24
POLONIA,,1984——Lista num. 3 10 (138)  ,25
POLONIA,,"20/VII/1983 Ley por la que se modifica la Constitucién de la Republica Popular de Polonia.  (Dziennik Ustaw, texto 175.)  [Modifica los arts. 3, 4, 15 y 33.]  ",25
POLONIA,,"21/VII/1983 Ley por la que se instituye un régimen juridico especial para superar la crisis  socioeconémica y por la que se modifican ciertas leyes. (Jbid., texto 176.)  ",25
POLONIA,,"17/V111/1983 Orden del Ministro encargado de la Oficina de asuntos maritimos relativa a las  calificaciones profesionales de los miembros de las tripulaciones de los buques polacos  (bid., texto 232.)  {Deroga las érdenes de 28 julio 1967 y de 30 oct. 1971 sobre la misma matenia.]  ",25
PORTUGAL,,"8/VII/1983 Decreto-ley 327 por el que se aprueba el estatuto de la Inspeccién general del  trabajo. (Didrio da Republica, 8 julio; erratas: (bid., 31 agosto.)  ",25
PORTUGAL,,"8/1X/1983 Ley 28/83 por la que se dispone que el Gobierno queda autorizado para legislar  sobre el régimen de suspensién temporal del contrato de trabajo. (/bid., 8 sept.)  ",25
PORTUGAL,,"2/X1/1983 Decreto-ley 398 por el que se establece el régimen juridico de suspensién del con-  trato de trabajo. (/bid., 2 nov.)  ",25
SAN MARINO,,"18/11/1983 Ley 15 por la que se reforma el régimen de pensiones. (Bollettino Ufficiale, 28 fe-  brero.)  {Deroga numerosas leyes relativas a las pensiones.]  ",25
SENEGAL,,"25/I1I/1983 *Decreto 83-320 por el que se determinan las condiciones de aplicacién de la ley  83-07 de 28 enero 1983 por la que se establece el estatuto general de las cooperativas.  (Journal officiel, 28 mayo.)  ",25
SENEGAL,,"29/V1/1983 Decreto 680 por el que se deroga y reemplaza el art. 10 del decreto 67-1360 de 9  dic. 1967 por el que se determinan las condiciones y las modalidades de designaci6én de los  delegados del personal en las empresas y se define su cometido. (/bid., 13 agosto.)  ",25
REPUBLICA DE SUDAFRICA,,"13/VII/1983 Ley 96 de 1983 modificatoria de la legislaci6n sobre las pensiones. (Government  Gazette, 13 julio.)  [Diversas modificaciones relativas, en particular, a la ley de 1973 sobre las pensiones socia-  les y a la ley general de 1979 sobre las pensiones.]  ",25
REPUBLICA DE SUDAFRICA,,"12/1X/1983 Ley 106 por la que se prevé un nuevo aumento de ciertas prestaciones y de sumas  especiales pagadas en virtud de la ley de 1973 sobre las enfermedades profesionales en las  minas y obras. Ley modificatoria sobre las enfermedades profesionales en las minas y  obras. (Ibid., 12 sept.)  ",25
SUECIA,,"1/1X/1983 Ordenanza modificatoria de la orden (368 de 1966) [SL 1977—Sue. | (texto codi-  ficado)) sobre el mercado del empleo. (Svensk Forfattningssamling, nim. 765.)  {Modifica el art. 58 e inserta un art. 72a.]  ",25
SUIZA,,"24/VIlI/1983 Orden modificatoria del reglamento (nim. 3) de los funcionarios {de 29 dic.  1964]. (Recueil des lois fédérales — Sammlung der eidgendssischen Gesetze, 4 oct.)  (Modifica el art. 69 (iter alia, derechos en caso de fallecimiento de un miembro de la  familia del funcionario.]  ",25
SUIZA,,(139) 11 1984—Lista num. 3  ,26
SWAZILANDIA,,"19/VII/1983 Ley por la que se prevé el pago de una indemnizacion y de tratamiento médico  a los trabajadores victimas de un accidente o que contraigan una enfermedad profesional  durante su empleo. Ley de 1983 sobre la indemnizacion de los accidentes del trabajo y las  enfermedades profesionales. (Government Gazette, 2 sept., suplemento.)  [Deroga la ley de 1963 sobre indemnizacion de accidentes del trabajo y enfermedades pro-  fesionales.]  ",26
