country,region,text,date,year,page,extracted_date,full_text
AUSTRALIA,Queensland,"Regulations under ‘“‘ The Unemployed Workers’ Insurance Act of 1922. (Q. G. G. no. 42, 10/2/23; Q. I. G. 1923, p. 81)",9.2.,1923,5,Feb. 9,"Feb. 9 Regulations under ‘“‘ The Unemployed Workers’ Insurance Act of 1922. (Q. G. G. no. 42, 10/2/23; Q. I. G. 1923, p. 81) "
AUSTRALIA,Queensland,"Amendment of Regulations of 9th February, 1923, under “The Unemployed",22.2.,1923,5,Feb. 22,"Feb. 22} Amendment of Regulations of 9th February, 1923, under “The Unemployed "
AUSTRALIA,Queensland,"Workers’ Insurance Act of 1922."" (Q. G. G. no. 54, 24/2/23; no. 75, 31/3/23)",2.3.,1923,5,Mar. 2,"Mar. 2. | Workers’ Insurance Act of 1922."" (Q. G. G. no. 54, 24/2/23; no. 75, 31/3/23) "
AUSTRALIA,Queensland,"Regulations under ‘“‘ The Unemployed Workers’ Insurance Act of 1922. 7° (Q. G. G. no. 101, 21/4/23; Q. I. G. 1923, p. 259)",20.4.,1923,5,Apr. 20,"Apr. 20 Regulations under ‘“‘ The Unemployed Workers’ Insurance Act of 1922. 7° (Q. G. G. no. 101, 21/4/23; Q. I. G. 1923, p. 259) "
AUSTRALIA,Queensland,"Regulations respecting household workers’ policies under ‘“‘ The Workers’ Compensation Acts, 1916 to 1921.” (Q. I. G. 1923, p. 342)",18.5.,1923,5,May 18,"May 18 Regulations respecting household workers’ policies under ‘“‘ The Workers’ Compensation Acts, 1916 to 1921.” (Q. I. G. 1923, p. 342) "
AUSTRALIA,Queensland,"Order in Council respecting section 9 a of the Schedule to the Workers’ Com- pensation Acts, 1916—1921 [injured State employees]. (Q. G. G. no. 157, 23/6/23; Q. I. G. 1923, p. 427)",22.6.,1923,5,June 22,"June 22 Order in Council respecting section 9 a of the Schedule to the Workers’ Com- pensation Acts, 1916—1921 [injured State employees]. (Q. G. G. no. 157, 23/6/23; Q. I. G. 1923, p. 427) ; "
AUSTRALIA,Queensland,"Act to amend “‘ The Workers’ Compensation Acts, 1916 to 1921 ’’, in certain particulars [to include “ coaster” in definition of “ship ’’ and to include certain persons in timber industry as workers under the Act]. 14 Geo. V, no. 5. (Q. G. G. no. 67, 27/8/23)",20.8.,1923,5,Aug. 20,"Aug. 20 Act to amend “‘ The Workers’ Compensation Acts, 1916 to 1921 ’’, in certain particulars [to include “ coaster” in definition of “ship ’’ and to include certain persons in timber industry as workers under the Act]. 14 Geo. V, no. 5. (Q. G. G. no. 67, 27/8/23) "
AUSTRALIA,Queensland,"Rules concerning casual workers under ‘“‘ The Unemployed Workers’ Insur- ance Act of 1922. ""3 (Q. G. G. no. 61, 25/8/23; Q. I. G. 1923, p. 531)",24.8.,1923,5,Aug. 24,"Aug. 24 Rules concerning casual workers under ‘“‘ The Unemployed Workers’ Insur- ance Act of 1922. ""3 (Q. G. G. no. 61, 25/8/23; Q. I. G. 1923, p. 531) "
AUSTRALIA,Queensland,"Act to further amend ‘“ The Industrial Arbitration Act of 1916” in certain particulars. 14 Geo. V, no. Io. (Q. G. G. no. 72, 30/8/23; Q. I. G. 1923, 993 p. 548) Consolidated text: Austral. 1",28.8.,1923,5,Aug. 28,"Aug. 28 Act to further amend ‘“ The Industrial Arbitration Act of 1916” in certain particulars. 14 Geo. V, no. Io. (Q. G. G. no. 72, 30/8/23; Q. I. G. 1923, 993 p. 548) Consolidated text: Austral. 1 "
AUSTRALIA,Queensland,"Sept. 28 Apprenticeship Regulations [under the Industrial Apprenticeship Acts, 1916—1923]. (Q. G. G. no. 104, 29/9/23) Text: Austral. 2",,,5,,"Sept. 28 Apprenticeship Regulations [under the Industrial Apprenticeship Acts, 1916—1923]. (Q. G. G. no. 104, 29/9/23) Text: Austral. 2 "
